ID,POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LAT,LONG
,651-00181,651-00180,1,Black,MS,N,N,SFMTA,ON,0,18,SANSOME ST,11542000,MC5,Downtown,37.790788,-122.400587
,684-03536,684-03530,6,Black,MS,Y,N,SFMTA,ON,0,353,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776017,-122.396133
,684-03537,684-03530,7,Black,MS,Y,N,SFMTA,ON,0,353,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776013,-122.396137
,684-03538,684-03530,8,Black,MS,Y,N,SFMTA,ON,0,353,TOWNSEND ST,12663000,MC5,South Embarcadero,37.77601,-122.396142
,684-03477,684-03470,7,Black,MS,Y,N,SFMTA,ON,0,347,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776051,-122.396089
,684-03472,684-03470,2,Black,MS,Y,N,SFMTA,ON,0,347,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776067,-122.396069
,684-03397,684-03390,7,Black,MS,Y,N,SFMTA,ON,0,339,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776085,-122.396047
,684-03396,684-03390,6,Black,MS,Y,N,SFMTA,ON,0,339,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776088,-122.396042
,684-03533,684-03530,3,Black,MS,Y,N,SFMTA,ON,0,353,TOWNSEND ST,12663000,MC5,South Embarcadero,37.77603,-122.396117
,684-03399,684-03390,9,Black,MS,Y,N,SFMTA,ON,0,339,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776077,-122.396056
,684-03475,684-03470,5,Black,MS,Y,N,SFMTA,ON,0,347,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776057,-122.396082
,684-03392,684-03390,2,Black,MS,Y,N,SFMTA,ON,0,339,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776103,-122.396023
,684-03473,684-03470,3,Black,MS,Y,N,SFMTA,ON,0,347,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776064,-122.396073
,684-03479,684-03470,9,Black,MS,Y,N,SFMTA,ON,0,347,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776044,-122.396098
,684-03393,684-03390,3,Black,MS,Y,N,SFMTA,ON,0,339,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776099,-122.396028
,684-03390,684-03390,10,Black,MS,Y,N,SFMTA,ON,0,339,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776074,-122.396061
,684-03471,684-03470,1,Black,MS,Y,N,SFMTA,ON,0,347,TOWNSEND ST,12663000,MC5,South Embarcadero,37.77607,-122.396065
,684-03395,684-03390,5,Black,MS,Y,N,SFMTA,ON,0,339,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776092,-122.396038
,684-03531,684-03530,1,Black,MS,Y,N,SFMTA,ON,0,353,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776037,-122.396107
,684-03474,684-03470,4,Black,MS,Y,N,SFMTA,ON,0,347,TOWNSEND ST,12663000,MC5,South Embarcadero,37.77606,-122.396077
,684-03534,684-03530,4,Black,MS,Y,N,SFMTA,ON,0,353,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776026,-122.396121
,684-03470,684-03470,10,Black,MS,Y,N,SFMTA,ON,0,347,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776041,-122.396102
,684-03478,684-03470,8,Black,MS,Y,N,SFMTA,ON,0,347,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776048,-122.396093
,684-03476,684-03470,6,Black,MS,Y,N,SFMTA,ON,0,347,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776054,-122.396086
,684-03394,684-03390,4,Black,MS,Y,N,SFMTA,ON,0,339,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776095,-122.396033
,684-03398,684-03390,8,Black,MS,Y,N,SFMTA,ON,0,339,TOWNSEND ST,12663000,MC5,South Embarcadero,37.77608,-122.396052
,684-03532,684-03530,2,Black,MS,Y,N,SFMTA,ON,0,353,TOWNSEND ST,12663000,MC5,South Embarcadero,37.776033,-122.396112
,340-00244,340-00240,4,Black,MS,Y,N,SFMTA,ON,0,24,BLUXOME ST,2993000,MC5,South Embarcadero,37.777302,-122.396371
,340-00144,340-00140,4,Black,MS,Y,N,SFMTA,ON,0,14,BLUXOME ST,2993000,MC5,South Embarcadero,37.777414,-122.396228
,340-00243,340-00240,3,Black,MS,Y,N,SFMTA,ON,0,24,BLUXOME ST,2993000,MC5,South Embarcadero,37.77731,-122.396361
,720-05373,720-05370,3,Black,MS,N,N,SFMTA,ON,0,537,WASHINGTON ST,13409000,MC5,Downtown,37.795503,-122.402953
,720-05372,720-05370,2,Black,MS,N,N,SFMTA,ON,0,537,WASHINGTON ST,13409000,MC5,Downtown,37.795505,-122.402938
,720-05310,720-05310,10,Black,MS,N,N,SFMTA,ON,0,531,WASHINGTON ST,13409000,MC5,Downtown,37.795508,-122.402911
,720-05319,720-05310,9,Black,MS,N,N,SFMTA,ON,0,531,WASHINGTON ST,13409000,MC5,Downtown,37.79551,-122.4029
,720-05253,720-05250,3,Black,MS,N,N,SFMTA,ON,0,525,WASHINGTON ST,13408000,MC5,Downtown,37.795536,-122.402693
,442-04017,442-04010,7,Black,MS,N,N,SFMTA,ON,0,401,GOLDEN GATE AVE,6264000,MC5,Civic Center,37.781356,-122.417351
,442-04016,442-04010,6,Black,MS,N,N,SFMTA,ON,0,401,GOLDEN GATE AVE,6264000,MC5,Civic Center,37.781358,-122.417339
,442-04015,442-04010,5,Black,MS,N,N,SFMTA,ON,0,401,GOLDEN GATE AVE,6264000,MC5,Civic Center,37.781359,-122.417328
,442-04014,442-04010,4,Black,MS,N,N,SFMTA,ON,0,401,GOLDEN GATE AVE,6264000,MC5,Civic Center,37.781361,-122.417316
,442-04013,442-04010,3,Black,MS,N,N,SFMTA,ON,0,401,GOLDEN GATE AVE,6264000,MC5,Civic Center,37.781362,-122.417304
,442-04012,442-04010,2,Black,MS,N,N,SFMTA,ON,0,401,GOLDEN GATE AVE,6264000,MC5,Civic Center,37.781364,-122.417291
,686-06086,686-06080,6,Black,MS,N,N,SFMTA,ON,0,608,TURK ST,12723000,MC5,Civic Center,37.782179,-122.419423
,525-00801,525-00800,1,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,MC5,Downtown,37.78487,-122.398991
,525-00802,525-00800,2,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,MC5,Downtown,37.784864,-122.398983
,525-00803,525-00800,3,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,MC5,Downtown,37.784858,-122.398976
,525-00804,525-00800,4,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,MC5,Downtown,37.784853,-122.398969
,525-00805,525-00800,5,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,MC5,Downtown,37.784847,-122.398961
,525-00806,525-00800,6,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,MC5,Downtown,37.784835,-122.398943
,525-00807,525-00800,7,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,MC5,Downtown,37.784827,-122.398934
,525-00808,525-00800,8,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,MC5,Downtown,37.784819,-122.398927
,525-00809,525-00800,9,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,MC5,Downtown,37.784813,-122.39892
,525-00810,525-00800,10,Black,MS,Y,N,SFMTA,ON,0,81,KAPLAN LN,7741000,MC5,Downtown,37.784807,-122.398913
,525-00811,525-00800,11,Black,MS,Y,N,SFMTA,ON,0,81,KAPLAN LN,7741000,MC5,Downtown,37.784801,-122.398904
,525-00601,525-00600,1,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,MC5,Downtown,37.78496,-122.399105
,525-00602,525-00600,2,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,MC5,Downtown,37.784954,-122.399096
,525-00603,525-00600,3,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,MC5,Downtown,37.784947,-122.399087
,651-00168,651-00160,8,Black,MS,N,N,SFMTA,ON,0,16,SANSOME ST,11542000,MC5,Downtown,37.790776,-122.400585
,211-03143,211-03140,3,Black,MS,N,N,SFMTA,ON,0,314,11TH ST,515000,MC3, ,37.771436,-122.413637
,211-03142,211-03140,2,Black,MS,N,N,SFMTA,ON,0,314,11TH ST,515000,MC3, ,37.771444,-122.413647
,210-03114,210-03110,4,Black,MS,N,N,SFMTA,ON,0,311,10TH ST,488000,MC3, ,37.772533,-122.412328
,210-03113,210-03110,3,Black,MS,N,N,SFMTA,ON,0,311,10TH ST,488000,MC3, ,37.77254,-122.412337
,210-03112,210-03110,2,Black,MS,N,N,SFMTA,ON,0,311,10TH ST,488000,MC3, ,37.772547,-122.412345
,331-09037,331-09030,7,Black,MS,N,N,SFMTA,ON,0,903,BRYANT ST,3293000,MC3, ,37.774032,-122.404901
,331-09036,331-09030,6,Black,MS,N,N,SFMTA,ON,0,903,BRYANT ST,3293000,MC3, ,37.774039,-122.404893
,331-09035,331-09030,5,Black,MS,N,N,SFMTA,ON,0,903,BRYANT ST,3293000,MC3, ,37.774045,-122.404885
,331-09034,331-09030,4,Black,MS,N,N,SFMTA,ON,0,903,BRYANT ST,3293000,MC3, ,37.774052,-122.404876
,331-09033,331-09030,3,Black,MS,N,N,SFMTA,ON,0,903,BRYANT ST,3293000,MC3, ,37.774058,-122.404869
,331-09032,331-09030,2,Black,MS,N,N,SFMTA,ON,0,903,BRYANT ST,3293000,MC3, ,37.774064,-122.404861
,331-09018,331-09010,8,Black,MS,N,N,SFMTA,ON,0,901,BRYANT ST,3293000,MC3, ,37.774077,-122.404845
,331-09017,331-09010,7,Black,MS,N,N,SFMTA,ON,0,901,BRYANT ST,3293000,MC3, ,37.774083,-122.404837
,331-09016,331-09010,6,Black,MS,N,N,SFMTA,ON,0,901,BRYANT ST,3293000,MC3, ,37.774091,-122.404827
,331-09015,331-09010,5,Black,MS,N,N,SFMTA,ON,0,901,BRYANT ST,3293000,MC3, ,37.774098,-122.404818
,331-09014,331-09010,4,Black,MS,N,N,SFMTA,ON,0,901,BRYANT ST,3293000,MC3, ,37.774106,-122.404808
,331-09013,331-09010,3,Black,MS,N,N,SFMTA,ON,0,901,BRYANT ST,3293000,MC3, ,37.774113,-122.404799
,331-09012,331-09010,2,Black,MS,N,N,SFMTA,ON,0,901,BRYANT ST,3293000,MC3, ,37.774119,-122.404792
,684-01016,684-01010,6,Black,MS,N,N,SFMTA,ON,0,101,TOWNSEND ST,12656000,MC5,South Embarcadero,37.780429,-122.390603
,684-01015,684-01010,5,Black,MS,N,N,SFMTA,ON,0,101,TOWNSEND ST,12656000,MC5,South Embarcadero,37.780436,-122.390595
,684-01014,684-01010,4,Black,MS,N,N,SFMTA,ON,0,101,TOWNSEND ST,12656000,MC5,South Embarcadero,37.780443,-122.390585
,684-01013,684-01010,3,Black,MS,N,N,SFMTA,ON,0,101,TOWNSEND ST,12656000,MC5,South Embarcadero,37.78045,-122.390577
,684-01012,684-01010,2,Black,MS,N,N,SFMTA,ON,0,101,TOWNSEND ST,12656000,MC5,South Embarcadero,37.780457,-122.390568
,331-06850,-,0,Black,SS,Y,N,SFMTA,ON,0,685,BRYANT ST,3285000,MC5,South Embarcadero,37.77803,-122.399848
,331-06830,-,0,Black,SS,Y,N,SFMTA,ON,0,683,BRYANT ST,3285000,MC5,South Embarcadero,37.778036,-122.39984
,331-06810,-,0,Black,SS,Y,N,SFMTA,ON,0,681,BRYANT ST,3285000,MC5,South Embarcadero,37.778043,-122.399831
,331-06790,-,0,Black,SS,Y,N,SFMTA,ON,0,679,BRYANT ST,3285000,MC5,South Embarcadero,37.778051,-122.399822
,331-06770,-,0,Black,SS,Y,N,SFMTA,ON,0,677,BRYANT ST,3285000,MC5,South Embarcadero,37.778057,-122.399813
,525-00308,525-00300,8,Black,MS,Y,N,SFMTA,ON,0,30,KAPLAN LN,7741000,MC5,Downtown,37.785025,-122.398982
,525-00309,525-00300,9,Black,MS,Y,N,SFMTA,ON,0,30,KAPLAN LN,7741000,MC5,Downtown,37.785019,-122.398974
,525-00310,525-00300,10,Black,MS,Y,N,SFMTA,ON,0,31,KAPLAN LN,7741000,MC5,Downtown,37.785012,-122.398965
,525-00311,525-00300,11,Black,MS,Y,N,SFMTA,ON,0,31,KAPLAN LN,7741000,MC5,Downtown,37.785005,-122.398955
,525-00312,525-00300,12,Black,MS,Y,N,SFMTA,ON,0,31,KAPLAN LN,7741000,MC5,Downtown,37.784998,-122.398947
,525-00313,525-00300,13,Black,MS,Y,N,SFMTA,ON,0,31,KAPLAN LN,7741000,MC5,Downtown,37.784992,-122.398939
,525-00501,525-00500,1,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,MC5,Downtown,37.784978,-122.398921
,525-00502,525-00500,2,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,MC5,Downtown,37.784972,-122.398913
,525-00503,525-00500,3,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,MC5,Downtown,37.784965,-122.398905
,525-00504,525-00500,4,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,MC5,Downtown,37.784958,-122.398896
,525-00505,525-00500,5,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,MC5,Downtown,37.784952,-122.398888
,525-00506,525-00500,6,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,MC5,Downtown,37.784945,-122.398879
,525-00507,525-00500,7,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,MC5,Downtown,37.784939,-122.39887
,525-00508,525-00500,8,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,MC5,Downtown,37.784925,-122.398852
,525-00509,525-00500,9,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,MC5,Downtown,37.784918,-122.398844
,525-00510,525-00500,10,Black,MS,Y,N,SFMTA,ON,0,51,KAPLAN LN,7741000,MC5,Downtown,37.784912,-122.398835
,525-00511,525-00500,11,Black,MS,Y,N,SFMTA,ON,0,51,KAPLAN LN,7741000,MC5,Downtown,37.784904,-122.398826
,324-05075,324-05070,5,Black,MS,N,N,SFMTA,ON,0,507,BATTERY ST,2760000,MC5,Downtown,37.796169,-122.400635
,324-05074,324-05070,4,Black,MS,N,N,SFMTA,ON,0,507,BATTERY ST,2760000,MC5,Downtown,37.796161,-122.400633
,561-00121,561-00120,1,Black,MS,N,N,SFMTA,ON,0,12,MAIN ST,8627000,MC5,Downtown,37.792826,-122.396293
,218-40160,-,0,Black,SS,N,N,SFMTA,ON,0,4016,18TH ST,891000,MC3, ,37.76098,-122.434412
,352-04051,352-04050,1,Black,MS,N,N,SFMTA,ON,0,405,CASTRO ST,3790000,MC3, ,37.762117,-122.435012
,525-00604,525-00600,4,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,MC5,Downtown,37.78494,-122.399081
,525-00605,525-00600,5,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,MC5,Downtown,37.784935,-122.399074
,525-00606,525-00600,6,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,MC5,Downtown,37.784929,-122.399067
,525-00607,525-00600,7,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,MC5,Downtown,37.784919,-122.399053
,525-00608,525-00600,8,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,MC5,Downtown,37.784911,-122.399043
,525-00609,525-00600,9,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,MC5,Downtown,37.784904,-122.399035
,525-00610,525-00600,10,Black,MS,Y,N,SFMTA,ON,0,61,KAPLAN LN,7741000,MC5,Downtown,37.784897,-122.399027
,525-00611,525-00600,11,Black,MS,Y,N,SFMTA,ON,0,61,KAPLAN LN,7741000,MC5,Downtown,37.784891,-122.399018
,413-07055,413-07050,5,Black,MS,N,N,SFMTA,ON,0,705,FILBERT ST,5504000,MC3, ,37.801099,-122.411083
,413-07054,413-07050,4,Black,MS,N,N,SFMTA,ON,0,705,FILBERT ST,5504000,MC3, ,37.801101,-122.411071
,413-07053,413-07050,3,Black,MS,N,N,SFMTA,ON,0,705,FILBERT ST,5504000,MC3, ,37.801102,-122.41106
,413-07052,413-07050,2,Black,MS,N,N,SFMTA,ON,0,705,FILBERT ST,5504000,MC3, ,37.801103,-122.411048
,202-02163,202-02160,3,Black,MS,N,N,SFMTA,ON,0,216,02ND ST,135000,MC5,Downtown,37.786351,-122.397844
,202-02162,202-02160,2,Black,MS,N,N,SFMTA,ON,0,216,02ND ST,135000,MC5,Downtown,37.786359,-122.397854
,202-02146,202-02140,6,Black,MS,N,N,SFMTA,ON,0,214,02ND ST,135000,MC5,Downtown,37.786372,-122.397871
,202-02145,202-02140,5,Black,MS,N,N,SFMTA,ON,0,214,02ND ST,135000,MC5,Downtown,37.786379,-122.39788
,202-02144,202-02140,4,Black,MS,N,N,SFMTA,ON,0,214,02ND ST,135000,MC5,Downtown,37.786386,-122.397888
,202-02143,202-02140,3,Black,MS,N,N,SFMTA,ON,0,214,02ND ST,135000,MC5,Downtown,37.786392,-122.397895
,202-02142,202-02140,2,Black,MS,N,N,SFMTA,ON,0,214,02ND ST,135000,MC5,Downtown,37.7864,-122.397906
,463-00414,463-00410,4,Black,MS,N,N,SFMTA,ON,0,41,HAWTHORNE ST,6809000,MC5,Downtown,37.78485,-122.397965
,463-00413,463-00410,3,Black,MS,N,N,SFMTA,ON,0,41,HAWTHORNE ST,6809000,MC5,Downtown,37.784857,-122.397974
,463-00412,463-00410,2,Black,MS,N,N,SFMTA,ON,0,41,HAWTHORNE ST,6809000,MC5,Downtown,37.784863,-122.397981
,463-00396,463-00390,6,Black,MS,N,N,SFMTA,ON,0,39,HAWTHORNE ST,6809000,MC5,Downtown,37.784894,-122.39802
,463-00397,463-00390,7,Black,MS,N,N,SFMTA,ON,0,39,HAWTHORNE ST,6809000,MC5,Downtown,37.784885,-122.398009
,463-00398,463-00390,8,Black,MS,N,N,SFMTA,ON,0,39,HAWTHORNE ST,6809000,MC5,Downtown,37.784877,-122.397999
,463-00395,463-00390,5,Black,MS,N,N,SFMTA,ON,0,39,HAWTHORNE ST,6809000,MC5,Downtown,37.784901,-122.39803
,324-05073,324-05070,3,Black,MS,N,N,SFMTA,ON,0,507,BATTERY ST,2760000,MC5,Downtown,37.79615,-122.400631
,324-05072,324-05070,2,Black,MS,N,N,SFMTA,ON,0,507,BATTERY ST,2760000,MC5,Downtown,37.79614,-122.400628
,324-05057,324-05050,7,Black,MS,N,N,SFMTA,ON,0,505,BATTERY ST,2760000,MC5,Downtown,37.79612,-122.400624
,324-05056,324-05050,6,Black,MS,N,N,SFMTA,ON,0,505,BATTERY ST,2760000,MC5,Downtown,37.796113,-122.400623
,324-05055,324-05050,5,Black,MS,N,N,SFMTA,ON,0,505,BATTERY ST,2760000,MC5,Downtown,37.796104,-122.400621
,324-05054,324-05050,4,Black,MS,N,N,SFMTA,ON,0,505,BATTERY ST,2760000,MC5,Downtown,37.796091,-122.400619
,324-05053,324-05050,3,Black,MS,N,N,SFMTA,ON,0,505,BATTERY ST,2760000,MC5,Downtown,37.796083,-122.400617
,324-05052,324-05050,2,Black,MS,N,N,SFMTA,ON,0,505,BATTERY ST,2760000,MC5,Downtown,37.796074,-122.400615
,606-15343,606-15340,3,Black,MS,N,N,SFMTA,ON,0,1534,PINE ST,10477000,MC3, ,37.789563,-122.42148
,606-15342,606-15340,2,Black,MS,N,N,SFMTA,ON,0,1534,PINE ST,10477000,MC3, ,37.789565,-122.421467
,606-15285,606-15280,5,Black,MS,N,N,SFMTA,ON,0,1528,PINE ST,10477000,MC3, ,37.789585,-122.421306
,606-15284,606-15280,4,Black,MS,N,N,SFMTA,ON,0,1528,PINE ST,10477000,MC3, ,37.789587,-122.421294
,606-15283,606-15280,3,Black,MS,N,N,SFMTA,ON,0,1528,PINE ST,10477000,MC3, ,37.789588,-122.421281
,606-15282,606-15280,2,Black,MS,N,N,SFMTA,ON,0,1528,PINE ST,10477000,MC3, ,37.78959,-122.42127
,606-15204,606-15200,4,Black,MS,N,N,SFMTA,ON,0,1520,PINE ST,10477000,MC3, ,37.789607,-122.421137
,606-15203,606-15200,3,Black,MS,N,N,SFMTA,ON,0,1520,PINE ST,10477000,MC3, ,37.789608,-122.421123
,606-15202,606-15200,2,Black,MS,N,N,SFMTA,ON,0,1520,PINE ST,10477000,MC3, ,37.78961,-122.42111
,606-15186,606-15180,6,Black,MS,N,N,SFMTA,ON,0,1518,PINE ST,10477000,MC3, ,37.789613,-122.421088
,606-15185,606-15180,5,Black,MS,N,N,SFMTA,ON,0,1518,PINE ST,10477000,MC3, ,37.789614,-122.421075
,606-15184,606-15180,4,Black,MS,N,N,SFMTA,ON,0,1518,PINE ST,10477000,MC3, ,37.789616,-122.421063
,606-15183,606-15180,3,Black,MS,N,N,SFMTA,ON,0,1518,PINE ST,10477000,MC3, ,37.789617,-122.421052
,606-15182,606-15180,2,Black,MS,N,N,SFMTA,ON,0,1518,PINE ST,10477000,MC3, ,37.789619,-122.421041
,563-01034,563-01030,4,Black,MS,N,N,SFMTA,ON,0,103,MCALLISTER ST,8890000,MC2, ,37.780838,-122.413893
,563-01033,563-01030,3,Black,MS,N,N,SFMTA,ON,0,103,MCALLISTER ST,8890000,MC2, ,37.780839,-122.413882
,563-01032,563-01030,2,Black,MS,N,N,SFMTA,ON,0,103,MCALLISTER ST,8890000,MC2, ,37.780841,-122.413868
,563-01015,563-01010,5,Black,MS,N,N,SFMTA,ON,0,101,MCALLISTER ST,8890000,MC2, ,37.780843,-122.413847
,563-01014,563-01010,4,Black,MS,N,N,SFMTA,ON,0,101,MCALLISTER ST,8890000,MC2, ,37.780845,-122.413836
,563-01013,563-01010,3,Black,MS,N,N,SFMTA,ON,0,101,MCALLISTER ST,8890000,MC2, ,37.780846,-122.413823
,563-01012,563-01010,2,Black,MS,N,N,SFMTA,ON,0,101,MCALLISTER ST,8890000,MC2, ,37.780848,-122.413811
,204-03030,-,0,Black,SS,N,N,SFMTA,ON,0,303,04TH ST,256000,MC5,South Embarcadero,37.781965,-122.400938
,204-03050,-,0,Black,SS,N,N,SFMTA,ON,0,305,04TH ST,256000,MC5,South Embarcadero,37.781952,-122.400921
,204-03070,-,0,Black,SS,N,N,SFMTA,ON,0,307,04TH ST,256000,MC5,South Embarcadero,37.781938,-122.400904
,445-05166,445-05160,6,Black,MS,N,N,SFMTA,ON,0,516,GREEN ST,6452000,MC3, ,37.799671,-122.408088
,445-05165,445-05160,5,Black,MS,N,N,SFMTA,ON,0,516,GREEN ST,6452000,MC3, ,37.799673,-122.408076
,445-05164,445-05160,4,Black,MS,N,N,SFMTA,ON,0,516,GREEN ST,6452000,MC3, ,37.799674,-122.408064
,661-01243,661-01240,3,Black,MS,N,N,SFMTA,ON,0,124,STEVENSON ST,12166000,MC5,Downtown,37.788467,-122.40131
,661-01242,661-01240,2,Black,MS,N,N,SFMTA,ON,0,124,STEVENSON ST,12166000,MC5,Downtown,37.788472,-122.401303
,501-01208,501-01200,8,Black,MS,N,N,SFMTA,ON,0,120,JESSIE ST,7517000,MC5,Downtown,37.78801,-122.400954
,501-01168,501-01160,8,Black,MS,N,N,SFMTA,ON,0,116,JESSIE ST,7517000,MC5,Downtown,37.788071,-122.400877
,501-01106,501-01100,6,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,MC5,Downtown,37.788225,-122.400682
,501-01105,501-01100,5,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,MC5,Downtown,37.788231,-122.400674
,501-01104,501-01100,4,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,MC5,Downtown,37.788238,-122.400666
,501-01103,501-01100,3,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,MC5,Downtown,37.788246,-122.400656
,501-01102,501-01100,2,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,MC5,Downtown,37.788254,-122.400646
,501-01085,501-01080,5,Black,MS,N,N,SFMTA,ON,0,108,JESSIE ST,7517000,MC5,Downtown,37.788268,-122.400629
,501-01084,501-01080,4,Black,MS,N,N,SFMTA,ON,0,108,JESSIE ST,7517000,MC5,Downtown,37.788273,-122.400621
,501-01083,501-01080,3,Black,MS,N,N,SFMTA,ON,0,108,JESSIE ST,7517000,MC5,Downtown,37.788282,-122.400611
,501-01082,501-01080,2,Black,MS,N,N,SFMTA,ON,0,108,JESSIE ST,7517000,MC5,Downtown,37.78829,-122.4006
,501-01207,501-01200,7,Black,MS,N,N,SFMTA,ON,0,120,JESSIE ST,7517000,MC5,Downtown,37.788018,-122.400945
,525-00408,525-00400,8,Black,MS,Y,N,SFMTA,ON,0,40,KAPLAN LN,7741000,MC5,Downtown,37.784955,-122.399125
,687-00610,-,0,Black,SS,N,N,SFMTA,ON,0,61,TAPIA DR,12375000,MC3, ,37.72164,-122.480578
,444-00102,444-00100,2,Black,MS,N,N,SFMTA,ON,0,10,GRANT AVE,6381000,MC5,Downtown,37.787193,-122.40486
,444-00086,444-00080,6,Black,MS,N,N,SFMTA,ON,0,8,GRANT AVE,6381000,MC5,Downtown,37.787175,-122.404856
,444-00085,444-00080,5,Black,MS,N,N,SFMTA,ON,0,8,GRANT AVE,6381000,MC5,Downtown,37.787168,-122.404855
,444-00084,444-00080,4,Black,MS,N,N,SFMTA,ON,0,8,GRANT AVE,6381000,MC5,Downtown,37.787158,-122.404853
,444-00083,444-00080,3,Black,MS,N,N,SFMTA,ON,0,8,GRANT AVE,6381000,MC5,Downtown,37.787149,-122.404851
,561-00146,561-00140,6,Black,MS,N,N,SFMTA,ON,0,14,MAIN ST,8627000,MC5,Downtown,37.792715,-122.396154
,561-00145,561-00140,5,Black,MS,N,N,SFMTA,ON,0,14,MAIN ST,8627000,MC5,Downtown,37.792722,-122.396163
,561-00144,561-00140,4,Black,MS,N,N,SFMTA,ON,0,14,MAIN ST,8627000,MC5,Downtown,37.792729,-122.396172
,561-00143,561-00140,3,Black,MS,N,N,SFMTA,ON,0,14,MAIN ST,8627000,MC5,Downtown,37.792736,-122.39618
,561-00142,561-00140,2,Black,MS,N,N,SFMTA,ON,0,14,MAIN ST,8627000,MC5,Downtown,37.792743,-122.396189
,561-00120,561-00120,10,Black,MS,N,N,SFMTA,ON,0,12,MAIN ST,8627000,MC5,Downtown,37.79276,-122.396211
,561-00129,561-00120,9,Black,MS,N,N,SFMTA,ON,0,12,MAIN ST,8627000,MC5,Downtown,37.792767,-122.39622
,561-00128,561-00120,8,Black,MS,N,N,SFMTA,ON,0,12,MAIN ST,8627000,MC5,Downtown,37.792774,-122.396229
,561-00127,561-00120,7,Black,MS,N,N,SFMTA,ON,0,12,MAIN ST,8627000,MC5,Downtown,37.792781,-122.396237
,561-00126,561-00120,6,Black,MS,N,N,SFMTA,ON,0,12,MAIN ST,8627000,MC5,Downtown,37.792788,-122.396246
,561-00125,561-00120,5,Black,MS,N,N,SFMTA,ON,0,12,MAIN ST,8627000,MC5,Downtown,37.792797,-122.396257
,561-00124,561-00120,4,Black,MS,N,N,SFMTA,ON,0,12,MAIN ST,8627000,MC5,Downtown,37.792803,-122.396265
,561-00123,561-00120,3,Black,MS,N,N,SFMTA,ON,0,12,MAIN ST,8627000,MC5,Downtown,37.79281,-122.396273
